Year,Month,Day,Hour,PM2.5,Temperature
2010,6,24,9,104,26
2010,6,24,10,104,27
2010,6,24,11,106,28
2010,6,24,12,96,31
2010,6,24,13,70,31
2010,6,24,14,49,32
2010,6,24,15,49,32
2010,6,24,16,38,33
2010,6,24,17,48,33
2010,6,24,18,57,32
2010,6,24,19,60,29
2010,6,24,20,64,29
2010,6,24,21,81,27
2010,6,24,22,83,25
2010,6,24,23,98,23
2010,6,25,0,114,23
2010,6,25,1,169,22
2010,6,25,2,231,22
2010,6,25,3,214,21
2010,6,25,4,188,21
2010,6,25,5,165,19
2010,6,25,6,191,22
2010,6,25,7,149,23
2010,6,25,8,140,24
2010,6,25,9,149,25
2010,6,25,10,151,26
2010,6,25,11,159,28
2010,6,25,12,166,29
2010,6,25,13,136,31
2010,6,25,14,116,32
2010,6,25,15,118,31
2010,6,25,16,107,31
2010,6,25,17,171,31
2010,6,25,18,170,30
2010,6,25,19,150,28
2010,6,25,20,131,28
2010,6,25,21,195,26
2010,6,25,22,215,25
2010,6,25,23,227,24
2010,6,26,0,190,24
2010,6,26,1,207,23
2010,6,26,2,204,22
2010,6,26,3,251,22
2010,6,26,4,252,22
2010,6,26,5,238,21
2010,6,26,6,224,21
2010,6,26,7,211,23
2010,6,26,8,205,24
2010,6,26,9,209,25
2010,6,26,10,205,27
2010,6,26,11,184,28
2010,6,26,12,160,30
2010,6,26,13,150,30
2010,6,26,14,160,31
2010,6,26,15,152,32
2010,6,26,16,149,31
2010,6,26,17,133,31
2010,6,26,18,115,30
2010,6,26,19,127,29
2010,6,26,20,119,27
2010,6,26,21,124,26
2010,6,26,22,102,25
2010,6,26,23,91,24
2010,6,27,0,92,23
2010,6,27,1,97,23
2010,6,27,2,100,22
2010,6,27,3,97,22
2010,6,27,4,80,22
2010,6,27,5,94,22
2010,6,27,6,121,21
2010,6,27,7,153,22
2010,6,27,8,133,24
2010,6,27,9,163,25
2010,6,27,10,153,27
2010,6,27,11,139,27
2010,6,27,12,131,29
2010,6,27,13,120,29
2010,6,27,14,118,30
2010,6,27,15,117,32
2010,6,27,16,111,32
2010,6,27,17,117,31
2010,6,27,18,116,30
2010,6,27,19,131,26
2010,6,27,20,118,25
2010,6,27,21,121,24
2010,6,27,22,112,24
2010,6,27,23,97,26
2010,6,28,0,111,23
2010,6,28,1,126,23
2010,6,28,2,151,22
2010,6,28,3,140,22
2010,6,28,4,134,21
2010,6,28,5,118,21
2010,6,28,6,124,21
2010,6,28,7,112,23
2010,6,28,8,101,25
2010,6,28,9,131,26
2010,6,28,10,137,27
2010,6,28,11,166,29
2010,6,28,12,152,30
2010,6,28,13,153,30
2010,6,28,14,164,31
2010,6,28,15,174,32
2010,6,28,16,159,31
2010,6,28,17,174,31
2010,6,28,18,189,30
2010,6,28,19,198,29
2010,6,28,20,184,28
2010,6,28,21,194,27
2010,6,28,22,200,26
2010,6,28,23,190,26
2010,6,29,0,196,25
2010,6,29,1,228,24
2010,6,29,2,199,24
2010,6,29,3,201,23
2010,6,29,4,215,22
2010,6,29,5,247,22
2010,6,29,6,249,22
2010,6,29,7,198,23
2010,6,29,8,201,25
2010,6,29,9,211,26
2010,6,29,10,181,27
2010,6,29,11,184,30
2010,6,29,12,172,31
2010,6,29,13,134,31
2010,6,29,14,153,32
2010,6,29,15,170,32
2010,6,29,16,194,32
2010,6,29,17,196,31
2010,6,29,18,175,31
2010,6,29,19,166,30
2010,6,29,20,174,29
2010,6,29,21,158,28
2010,6,29,22,153,27
2010,6,29,23,170,27
2010,6,30,0,188,26
2010,6,30,1,155,26
2010,6,30,2,158,25
2010,6,30,3,154,25
2010,6,30,4,160,25
2010,6,30,5,175,24
2010,6,30,6,172,24
2010,6,30,7,197,24
2010,6,30,8,205,25
2010,6,30,9,195,25
2010,6,30,10,164,26
2010,6,30,11,159,26
2010,6,30,12,156,27
2010,6,30,13,162,28
2010,6,30,14,152,28
2010,6,30,15,150,29
2010,6,30,16,159,29
2010,6,30,17,154,29
2010,6,30,18,174,28
2010,6,30,19,184,28
2010,6,30,20,230,26
2010,6,30,21,235,26
2010,6,30,22,203,26
2010,6,30,23,219,25
2010,7,1,0,209,25
2010,7,1,1,198,25
2010,7,1,2,203,25
2010,7,1,3,241,25
2010,7,1,4,239,25
2010,7,1,5,225,24
2010,7,1,6,204,24
2010,7,1,7,163,24
2010,7,1,8,174,24
2010,7,1,9,154,24
2010,7,1,10,150,23
2010,7,1,11,126,23
2010,7,1,12,121,24
2010,7,1,13,124,24
2010,7,1,14,121,24
2010,7,1,15,92,25
2010,7,1,16,38,24
2010,7,1,17,28,23
2010,7,1,18,46,23
2010,7,1,19,32,24
2010,7,1,20,40,24
2010,7,1,21,36,23
2010,7,1,22,27,22
2010,7,1,23,37,22
2010,7,2,0,46,23
2010,7,2,1,43,22
2010,7,2,2,37,22
2010,7,2,3,40,21
2010,7,2,4,45,21
2010,7,2,5,17,20
2010,7,2,6,11,21
2010,7,2,7,17,23
2010,7,2,8,20,25
2010,7,2,9,29,27
2010,7,2,10,34,30
2010,7,2,11,40,32
2010,7,2,12,23,34
2010,7,2,13,17,35
2010,7,2,14,14,36
2010,7,2,15,12,37
2010,7,2,16,13,37
2010,7,2,17,14,37
2010,7,2,18,15,36
2010,7,2,19,31,33
2010,7,2,20,34,31
2010,7,2,21,35,29
2010,7,2,22,33,28
2010,7,2,23,41,26
2010,7,3,0,34,25
2010,7,3,1,43,25
2010,7,3,2,54,24
2010,7,3,3,73,24
2010,7,3,4,94,23
2010,7,3,5,90,24
2010,7,3,6,55,25
2010,7,3,7,50,27
2010,7,3,8,73,28
2010,7,3,9,77,29
2010,7,3,10,89,31
2010,7,3,11,93,33
2010,7,3,12,100,35
2010,7,3,13,95,36
2010,7,3,14,88,37
2010,7,3,15,85,37
2010,7,3,16,68,38
2010,7,3,17,72,37
2010,7,3,18,57,37
2010,7,3,19,48,34
2010,7,3,20,37,33
2010,7,3,21,67,30
2010,7,3,22,54,30
2010,7,3,23,59,30
2010,7,4,0,79,29
2010,7,4,1,94,28
2010,7,4,2,127,27
2010,7,4,3,153,27
2010,7,4,4,168,26
2010,7,4,5,161,26
2010,7,4,6,145,26
2010,7,4,7,127,28
2010,7,4,8,119,29
2010,7,4,9,103,30
2010,7,4,10,100,30
2010,7,4,11,78,29
2010,7,4,12,77,33
2010,7,4,13,58,37
2010,7,4,14,47,37
2010,7,4,15,43,38
2010,7,4,16,66,37
2010,7,4,17,56,37
2010,7,4,18,51,36
2010,7,4,19,60,34
2010,7,4,20,61,31
2010,7,4,21,66,30
2010,7,4,22,77,29
2010,7,4,23,87,29
2010,7,5,0,105,27
2010,7,,1,117,26
2010,7,,2,122,25
2010,7,,3,132,24
2010,7,5,4,114,24
2010,7,5,5,104,23
2010,7,5,6,78,24
2010,7,5,7,59,28
2010,7,5,8,35,31
2010,7,5,9,31,33
2010,7,5,10,15,35
2010,7,5,11,15,38
2010,7,5,12,13,39
2010,7,5,13,11,40
2010,7,5,14,8,40
2010,7,5,15,10,41
2010,7,5,16,13,41
2010,7,5,17,12,41
2010,7,5,18,9,40
2010,7,5,19,21,36
2010,7,5,20,20,33
2010,7,5,21,34,33
2010,7,5,22,32,29
2010,7,5,23,44,26
2010,7,6,0,62,27
2010,7,6,1,34,26
2010,7,6,2,24,28
2010,7,6,3,25,28
2010,7,6,4,28,26
2010,7,6,5,28,23
2010,7,6,6,24,26
2010,7,6,7,22,30
2010,7,6,8,21,32
2010,7,6,9,27,34
2010,7,6,10,19,36
2010,7,6,11,4,38
2010,7,6,12,2,38
2010,7,6,13,3,40
2010,7,6,14,9,40
2010,7,6,15,7,41
2010,7,6,16,21,40
2010,7,6,17,23,39
2010,7,6,18,17,37
2010,7,6,19,25,36
2010,7,6,20,36,35
2010,7,6,21,50,32
2010,7,6,22,44,30
2010,7,6,23,59,27
2010,7,7,0,47,26
2010,7,7,1,24,25
2010,7,7,2,29,25
2010,7,7,3,35,25
2010,7,7,4,45,23
2010,7,7,5,52,23
2010,7,7,6,46,25
2010,7,7,7,46,27
2010,7,7,8,49,27
2010,7,7,9,39,28
2010,7,7,10,54,28
2010,7,7,11,57,29
2010,7,7,12,59,29
2010,7,7,13,69,30
2010,7,7,14,79,30
2010,7,7,15,79,30
2010,7,7,16,61,30
2010,7,7,17,65,30
2010,7,7,18,68,29
2010,7,7,19,76,29
2010,7,7,20,79,28
2010,7,7,21,80,27
2010,7,7,22,67,27
2010,7,7,23,61,26
2010,7,8,0,52,25
2010,7,8,1,55,25
2010,7,8,2,45,25
2010,7,8,3,50,25
2010,7,8,4,52,23
2010,7,8,5,52,22
2010,7,8,6,46,23
2010,7,8,7,63,26
2010,7,8,8,74,27
2010,7,8,9,77,29
2010,7,8,10,71,31
2010,7,8,11,49,33
2010,7,8,12,31,35
2010,7,8,13,28,35
2010,7,8,14,21,36
2010,7,8,15,21,36
2010,7,8,16,14,37
2010,7,8,17,23,36
2010,7,8,18,31,36
2010,7,8,19,32,34
2010,7,8,20,32,32
2010,7,8,21,33,30
2010,7,8,22,70,29
2010,7,8,23,73,28
2010,7,9,0,69,26
2010,7,9,1,86,25
2010,7,9,2,81,25
2010,7,9,3,67,25
2010,7,9,4,69,23
2010,7,9,5,69,23
2010,7,9,6,79,24
2010,7,9,7,84,26
2010,7,9,8,79,27
2010,7,9,9,86,28
2010,7,9,10,96,28
2010,7,9,11,90,29
2010,7,9,12,90,30
2010,7,9,13,97,29
2010,7,9,14,112,30
2010,7,9,15,119,27
2010,7,9,16,123,27
2010,7,9,17,105,28
2010,7,9,18,70,23
2010,7,9,19,83,23
2010,7,9,20,91,22
2010,7,9,21,91,22
2010,7,9,22,74,21
2010,7,9,23,58,21
2010,7,10,0,31,21
2010,7,10,1,40,20
2010,7,10,2,43,21
2010,7,10,3,68,21
2010,7,10,4,73,21
2010,7,10,5,88,21
2010,7,10,6,108,20
2010,7,10,7,106,20
2010,7,10,8,98,21
2010,7,10,9,84,21
2010,7,10,10,79,21
2010,7,10,11,83,22
2010,7,10,12,100,23
2010,7,10,13,116,22
2010,7,10,14,117,22
2010,7,10,15,92,22
2010,7,10,16,72,23
2010,7,10,17,83,23
2010,7,10,18,88,23
2010,7,10,19,77,23
2010,7,10,20,72,23
2010,7,10,21,80,22
2010,7,10,22,71,22
2010,7,10,23,72,22
2010,7,11,0,77,22
2010,7,11,1,99,22
2010,7,11,2,107,22
2010,7,11,3,107,21
2010,7,11,4,110,22
2010,7,11,5,110,22
2010,7,11,6,130,22
2010,7,11,7,165,22
2010,7,11,8,168,22
2010,7,11,9,155,23
2010,7,11,10,181,23
2010,7,11,11,164,23
2010,7,11,12,154,23
2010,7,11,13,178,23
2010,7,11,14,193,23
2010,7,,15,186,23
2010,7,11,16,192,24
2010,7,11,17,223,24
2010,7,11,18,220,24
2010,7,11,19,193,24
2010,7,11,20,231,24
2010,7,11,21,219,24
2010,7,11,22,211,24
2010,7,11,23,161,23
2010,7,12,0,164,21
2010,7,12,1,60,21
2010,7,12,2,42,21
2010,7,12,3,45,21
2010,7,12,4,45,21
2010,7,12,5,49,21
2010,7,12,6,87,22
2010,7,12,7,92,22
2010,7,12,8,69,22
2010,7,12,9,83,23
2010,7,12,10,86,24
2010,7,12,11,111,24
2010,7,12,12,100,24
2010,7,12,13,104,24
2010,7,12,14,188,24
2010,7,12,15,122,24
2010,7,12,16,155,24
2010,7,12,17,184,25
2010,7,12,18,181,24
2010,7,12,19,211,24
2010,7,12,20,181,24
2010,7,12,21,185,23
2010,7,12,22,186,23
2010,7,12,23,173,23
2010,7,13,0,189,23
2010,7,13,1,148,23
2010,7,13,2,145,23
2010,7,13,3,206,22
2010,7,13,4,107,22
2010,7,13,5,62,22
2010,7,13,6,51,22
2010,7,13,7,58,23
2010,7,13,8,61,24
2010,7,13,9,72,24
2010,7,13,10,85,25
2010,7,13,11,105,26
2010,7,13,12,84,26
2010,7,13,13,92,25
2010,7,13,14,99,26
2010,7,13,15,96,26
2010,7,13,16,107,26
2010,7,13,17,110,26
2010,7,13,18,114,26
2010,7,13,19,121,26
2010,7,13,20,110,26
2010,7,13,21,99,26
2010,7,13,22,117,25
2010,7,13,23,112,24
2010,7,14,0,122,24
2010,7,14,1,139,24
2010,7,14,2,141,23
2010,7,14,3,111,23
2010,7,14,4,120,24
2010,7,14,5,103,23
2010,7,14,6,118,24
2010,7,14,7,118,24
2010,7,14,8,124,24
2010,7,14,9,120,25
2010,7,14,10,134,26
2010,7,14,11,143,27
2010,7,14,12,161,27
2010,7,14,13,116,27
2010,7,14,14,95,27
2010,7,14,15,131,27
2010,7,14,16,105,27
2010,7,14,17,102,27
2010,7,14,18,118,26
2010,7,14,19,130,26
2010,7,14,20,150,25
2010,7,14,21,167,25
2010,7,14,22,174,25
2010,7,14,23,161,25
2010,7,15,0,168,24
2010,7,15,1,176,24
2010,7,15,2,152,24
2010,7,15,3,126,24
2010,7,15,4,162,24
2010,7,15,5,141,24
2010,7,15,6,167,24
2010,7,15,7,163,24
2010,7,15,8,175,24
2010,7,15,9,208,24
2010,7,15,10,216,24
2010,7,15,11,193,25
2010,7,15,12,167,25
2010,7,15,13,193,24
2010,7,15,14,196,24
2010,7,15,15,172,24
2010,7,15,16,211,24
2010,7,15,17,183,24
2010,7,15,18,220,24
2010,7,15,19,262,24
2010,7,15,20,235,24
2010,7,15,21,286,24
2010,7,15,22,264,24
2010,7,15,23,266,24
2010,7,16,0,213,24
2010,7,16,1,196,23
2010,7,16,2,185,23
2010,7,16,3,199,23
2010,7,16,4,225,23
2010,7,16,5,231,23
2010,7,16,6,209,23
2010,7,16,7,231,24
2010,7,16,8,259,24
2010,7,16,9,310,25
2010,7,16,10,304,27
2010,7,16,11,290,28
2010,7,16,12,283,29
2010,7,16,13,212,30
2010,7,16,14,185,30
2010,7,16,15,195,31
2010,7,16,16,188,31
2010,7,16,17,169,31
2010,7,16,18,178,30
2010,7,16,19,161,29
2010,7,16,20,139,28
2010,7,16,21,116,28
2010,7,16,22,127,28
2010,7,16,23,61,27
2010,7,17,0,50,26
2010,7,17,1,57,26
2010,7,17,2,55,25
2010,7,17,3,47,24
2010,7,17,4,53,24
2010,7,17,5,68,24
2010,7,17,6,60,24
2010,7,17,7,73,25
2010,7,17,8,100,26
2010,7,17,9,196,27
2010,7,17,10,154,28
2010,7,17,11,172,30
2010,7,17,12,186,30
2010,7,17,13,176,30
2010,7,17,14,177,31
2010,7,17,15,120,32
2010,7,17,16,98,32
2010,7,17,17,90,32
2010,7,17,18,91,31
2010,7,17,19,130,29
2010,7,17,20,111,29
2010,7,17,21,143,28
2010,7,17,22,145,28
2010,7,17,23,176,28
2010,7,18,0,219,26
2010,7,18,1,245,26
2010,7,18,2,267,26
2010,7,18,3,203,25
2010,7,18,4,140,23
2010,7,18,5,164,22
2010,7,18,6,122,23
2010,7,18,7,98,24
2010,7,18,8,83,24
2010,7,18,9,123,26
2010,7,18,10,167,28
2010,7,18,11,153,30
2010,7,18,12,149,32
2010,7,18,13,140,32
2010,7,18,14,158,33
2010,7,18,15,122,34
2010,7,18,16,113,34
2010,7,18,17,164,33
2010,7,18,18,177,32
2010,7,18,19,165,31
2010,7,18,20,148,29
2010,7,18,21,142,29
2010,7,18,22,142,28
2010,7,18,23,141,28
2010,7,19,0,147,28
2010,7,19,1,161,27
2010,7,19,2,188,27
2010,7,19,3,227,27
2010,7,19,4,236,26
2010,7,19,5,275,25
2010,7,19,6,258,26
2010,7,19,7,250,26
2010,7,19,8,241,26
2010,7,19,9,232,27
2010,7,19,10,246,28
2010,7,19,11,263,27
2010,7,19,12,270,27
2010,7,19,13,286,27
2010,7,19,14,212,25
2010,7,19,15,75,25
2010,7,19,16,78,24
2010,7,19,17,76,24
2010,7,19,18,47,23
2010,7,19,19,56,23
2010,7,19,20,55,22
2010,7,19,21,63,22
2010,7,19,22,36,22
2010,7,19,23,50,22
2010,7,20,0,63,22
2010,7,20,1,60,22
2010,7,20,2,53,22
2010,7,20,3,54,22
2010,7,20,4,58,22
2010,7,20,5,46,22
2010,7,20,6,49,22
2010,7,20,7,35,23
2010,7,20,8,43,24
2010,7,20,9,35,26
2010,7,20,10,46,28
2010,7,20,11,34,29
2010,7,20,12,34,30
2010,7,20,13,27,32
2010,7,20,14,34,32
2010,7,20,15,47,32
2010,7,20,16,45,30
2010,7,20,17,36,29
2010,7,20,18,40,28
2010,7,20,19,31,27
2010,7,20,20,39,26
2010,7,20,21,44,25
2010,7,20,22,49,24
2010,7,20,23,34,24
2010,7,21,0,47,23
2010,7,21,1,77,23
2010,7,21,2,75,23
2010,7,21,3,109,23
2010,7,21,4,101,22
2010,7,21,5,92,22
2010,7,21,6,99,22
2010,7,21,7,88,24
2010,7,21,8,96,26
2010,7,21,9,81,27
2010,7,21,10,70,29
2010,7,21,11,59,30
2010,7,21,12,60,31
2010,7,21,13,54,32
2010,7,21,14,47,32
2010,7,21,15,54,32
2010,7,21,16,42,32
2010,7,21,17,53,31
2010,7,21,18,51,30
2010,7,21,19,62,29
2010,7,21,20,70,28
2010,7,21,21,70,27
2010,7,21,22,79,26
2010,7,21,23,64,25
2010,7,22,0,67,25
2010,7,22,1,73,25
2010,7,22,2,91,24
2010,7,22,3,121,24
2010,7,22,4,147,24
2010,7,22,5,202,24
2010,7,22,6,209,24
2010,7,22,7,227,24
2010,7,22,8,227,25
2010,7,22,9,202,27
2010,7,22,10,197,28
2010,7,22,11,202,30
2010,7,22,12,206,31
2010,7,22,13,201,33
2010,7,22,14,153,33
2010,7,22,15,130,33
2010,7,22,16,130,33
2010,7,22,17,137,33
2010,7,22,18,139,32
2010,7,22,19,153,31
2010,7,22,20,194,30
2010,7,22,21,176,29
2010,7,22,22,170,28
2010,7,22,23,169,28
2010,7,23,0,189,27
2010,7,23,1,207,27
2010,7,23,2,202,26
2010,7,23,3,172,25
2010,7,23,4,247,25
2010,7,23,5,233,25
2010,7,23,6,227,25
2010,7,23,7,255,26
2010,7,23,8,245,28
2010,7,23,9,222,29
2010,7,23,10,226,30
2010,7,23,11,239,32
2010,7,23,12,201,33
2010,7,23,13,154,34
2010,7,23,14,144,35
2010,7,23,15,122,35
2010,7,23,16,132,34
2010,7,23,17,114,34
2010,7,23,18,102,33
2010,7,23,19,110,32
2010,7,23,20,117,30
2010,7,23,21,99,31
2010,7,23,22,101,30
2010,7,23,23,105,30
2010,7,24,0,84,29
2010,7,24,1,84,28
2010,7,24,2,85,27
2010,7,24,3,101,26
2010,7,24,4,105,26
2010,7,24,5,114,25
2010,7,24,6,116,26
2010,7,24,7,118,27
2010,7,24,8,114,29
2010,7,24,9,125,30
2010,7,24,10,104,32
2010,7,24,11,85,32
2010,7,24,12,88,33
2010,7,24,13,82,34
2010,7,24,14,77,35
2010,7,24,15,71,35
2010,7,24,16,77,34
2010,7,24,17,60,34
2010,7,24,18,64,33
2010,7,24,19,71,32
2010,7,24,20,81,30
2010,7,24,21,96,30
2010,7,24,22,111,29
2010,7,24,23,145,28
2010,7,25,0,165,29
2010,7,25,1,196,27
2010,7,25,2,211,28
2010,7,25,3,204,27
2010,7,25,4,201,26
2010,7,25,5,201,25
2010,7,25,6,201,25
2010,7,25,7,204,26
2010,7,25,8,228,28
2010,7,25,9,231,29
2010,7,25,10,199,31
2010,7,25,11,201,32
2010,7,25,12,137,34
2010,7,25,13,113,34
2010,7,25,14,106,35
2010,7,25,15,96,35
2010,7,25,16,111,34
2010,7,25,17,118,33
2010,7,25,18,128,33
2010,7,25,19,125,32
2010,7,25,20,131,31
2010,7,25,21,138,30
2010,7,25,22,150,29
2010,7,25,23,146,28
2010,7,26,0,161,28
2010,7,26,1,159,28
2010,7,26,2,173,27
2010,7,26,3,186,27
2010,7,26,4,204,26
2010,7,26,5,211,26
2010,7,26,6,225,26
2010,7,26,7,215,27
2010,7,26,8,227,28
2010,7,26,9,244,29
2010,7,26,10,251,30
2010,7,26,11,245,30
2010,7,26,12,249,31
2010,7,26,13,234,31
2010,7,26,14,262,32
2010,7,26,15,269,32
2010,7,26,16,240,32
2010,7,26,17,194,33
2010,7,26,18,174,32
2010,7,26,19,202,31
2010,7,26,20,196,29
2010,7,26,21,171,29
2010,7,26,22,195,29
2010,7,26,23,174,28
2010,7,27,0,178,28
2010,7,27,1,193,28
2010,7,27,2,196,27
2010,7,27,3,220,27
2010,7,27,4,208,27
2010,7,27,5,225,26
2010,7,27,6,224,26
2010,7,27,7,243,27
2010,7,27,8,230,29
2010,7,27,9,210,31
2010,7,27,10,201,31
2010,7,27,11,199,33
2010,7,27,12,176,34
2010,7,27,13,192,34
2010,7,27,14,189,34
2010,7,27,15,173,35
2010,7,27,16,171,35
2010,7,27,17,161,34
2010,7,27,18,148,33
2010,7,27,19,140,32
2010,7,27,20,130,31
2010,7,27,21,126,30
2010,7,27,22,139,30
2010,7,27,23,138,29
2010,7,28,0,152,29
2010,7,28,1,150,28
2010,7,28,2,157,28
2010,7,28,3,147,26
2010,7,28,4,154,27
2010,7,28,5,185,26
2010,7,28,6,189,26
2010,7,28,7,198,27
2010,7,28,8,179,28
2010,7,28,9,180,29
2010,7,28,10,180,30
2010,7,28,11,178,32
2010,7,28,12,181,34
2010,7,28,13,177,34
2010,7,28,14,165,36
2010,7,28,15,198,36
2010,7,28,16,193,35
2010,7,28,17,183,35
2010,7,28,18,189,34
2010,7,28,19,184,32
2010,7,28,20,194,32
2010,7,28,21,169,31
2010,7,28,22,172,30
2010,7,28,23,188,29
2010,7,29,0,159,29
2010,7,29,1,151,29
2010,7,29,2,149,29
2010,7,29,3,151,28
2010,7,29,4,131,28
2010,7,29,5,142,27
2010,7,29,6,149,27
2010,7,29,7,155,28
2010,7,29,8,156,29
2010,7,29,9,169,30
2010,7,29,10,171,31
2010,7,29,11,192,31
2010,7,29,12,215,32
2010,7,29,13,204,33
2010,7,29,14,178,33
2010,7,29,15,197,33
2010,7,29,16,210,33
2010,7,29,17,244,32
2010,7,29,18,278,32
2010,7,29,19,257,31
2010,7,29,20,277,30
2010,7,29,21,276,30
2010,7,29,22,246,30
2010,7,29,23,285,30
2010,7,30,0,246,29
2010,7,30,1,230,27
2010,7,30,2,224,27
2010,7,30,3,210,27
2010,7,30,4,216,26
2010,7,30,5,199,26
2010,7,30,6,179,26
2010,7,30,7,190,26
2010,7,30,8,206,26
2010,7,30,9,215,26
2010,7,30,10,204,27
2010,7,30,11,229,27
2010,7,30,12,219,28
2010,7,30,13,227,28
2010,7,30,14,192,29
2010,7,30,15,240,29
2010,7,30,16,280,30
2010,7,30,17,302,30
2010,7,30,18,267,30
2010,7,30,19,205,29
2010,7,30,20,188,29
2010,7,30,21,165,29
2010,7,30,22,170,29
2010,7,30,23,155,29
2010,7,31,0,185,28
2010,7,31,1,201,28
2010,7,31,2,197,28
2010,7,31,3,201,27
2010,7,31,4,208,28
2010,7,31,5,242,28
2010,7,31,6,259,28
2010,7,31,7,234,28
2010,7,31,8,248,29
2010,7,31,9,281,30
2010,7,31,10,306,28
2010,7,31,11,182,28
2010,7,31,12,46,30
2010,7,31,13,22,31
2010,7,31,14,22,31
2010,7,31,15,20,32
2010,7,31,16,21,31
2010,7,31,17,18,31
2010,7,31,18,18,30
2010,7,31,19,13,29
2010,7,31,20,13,28
2010,7,31,21,13,28
2010,7,31,22,30,26
2010,7,31,23,34,26
2010,8,1,0,44,25
2010,8,1,1,22,26
2010,8,1,2,35,25
2010,8,1,3,53,24
2010,8,1,4,46,24
2010,8,1,5,48,24
2010,8,1,6,33,24
2010,8,1,7,45,25
2010,8,1,8,53,25
2010,8,1,9,57,27
2010,8,1,10,66,28
2010,8,1,11,45,30
2010,8,1,12,47,31
2010,8,1,13,49,31
2010,8,1,14,27,31
2010,8,1,15,30,30
2010,8,1,16,26,31
2010,8,1,17,22,31
2010,8,1,18,25,29
2010,8,1,19,28,27
2010,8,1,20,23,26
2010,8,1,21,37,25
2010,8,1,22,66,24
2010,8,1,23,70,24
2010,8,2,0,85,23
2010,8,2,1,105,23
2010,8,2,2,78,23
2010,8,2,3,64,23
2010,8,2,4,38,22
2010,8,2,5,41,22
2010,8,2,6,91,23
2010,8,2,7,90,23
2010,8,2,8,100,24
2010,8,2,9,114,25
2010,8,2,10,117,27
2010,8,2,11,90,28
2010,8,2,12,100,29
2010,8,2,13,71,30
2010,8,2,14,65,31
2010,8,2,15,44,32
2010,8,2,16,36,31
2010,8,2,17,29,31
2010,8,2,18,38,30
2010,8,2,19,41,28
2010,8,2,20,48,27
2010,8,2,21,50,25
2010,8,2,22,52,25
2010,8,2,23,64,24
2010,8,3,0,74,25
2010,8,3,1,71,23
2010,8,3,2,83,23
2010,8,3,3,94,23
2010,8,3,4,85,23
2010,8,3,5,96,23
2010,8,3,6,154,22
2010,8,3,7,121,23
2010,8,3,8,142,23
2010,8,3,9,179,24
2010,8,3,10,184,25
2010,8,3,11,166,26
2010,8,3,12,163,27
2010,8,3,13,144,28
2010,8,3,14,139,30
2010,8,3,15,161,29
2010,8,3,16,165,29
2010,8,3,17,174,29
2010,8,3,18,195,28
2010,8,3,19,176,28
2010,8,3,20,171,27
2010,8,3,21,174,27
2010,8,3,22,199,26
2010,8,3,23,198,26
2010,8,4,0,198,26
2010,8,4,1,202,25
2010,8,4,2,199,26
2010,8,4,3,202,25
2010,8,4,4,178,25
2010,8,4,5,203,25
2010,8,4,6,178,24
2010,8,4,7,155,24
2010,8,4,8,159,25
2010,8,4,9,170,25
2010,8,4,10,205,25
2010,8,4,11,202,26
2010,8,4,12,137,25
2010,8,4,13,86,23
2010,8,4,14,69,24
2010,8,4,15,35,23
2010,8,4,16,35,24
2010,8,4,17,41,24
2010,8,4,18,33,25
2010,8,4,19,36,24
2010,8,4,20,38,24
2010,8,4,21,41,24
2010,8,4,22,37,24
2010,8,4,23,43,24
2010,8,5,0,45,24
2010,8,5,1,36,23
2010,8,5,2,28,23
2010,8,5,3,19,23
2010,8,5,4,31,23
2010,8,5,5,35,23
2010,8,5,6,32,23
2010,8,5,7,28,24
2010,8,5,8,33,25
2010,8,5,9,24,30
2010,8,5,10,23,30
2010,8,5,11,15,28
2010,8,5,12,13,30
2010,8,5,13,30,30
2010,8,5,14,11,31
2010,8,5,15,13,32
2010,8,5,16,16,31
2010,8,5,17,24,31
2010,8,5,18,20,30
2010,8,5,19,9,29
2010,8,5,20,18,27
2010,8,5,21,12,25
2010,8,5,22,12,25
2010,8,5,23,11,25
2010,8,6,0,11,24
2010,8,6,1,12,23
2010,8,6,2,10,18
2010,8,6,3,15,18
2010,8,6,4,16,18
2010,8,6,5,14,16
2010,8,6,6,13,18
2010,8,6,7,25,21
2010,8,6,8,21,23
2010,8,6,9,23,25
2010,8,6,10,16,27
2010,8,6,11,12,28
2010,8,6,12,10,29
2010,8,6,13,11,29
2010,8,6,14,18,30
2010,8,6,15,18,30
2010,8,6,16,16,31
2010,8,6,17,20,29
2010,8,6,18,19,28
2010,8,6,19,18,26
2010,8,6,20,27,25
2010,8,6,21,46,24
2010,8,6,22,38,23
2010,8,6,23,48,23
2010,8,7,0,62,22
2010,8,7,1,65,22
2010,8,7,2,78,22
2010,8,7,3,85,21
2010,8,7,4,76,22
2010,8,7,5,79,21
2010,8,7,6,92,21
2010,8,7,7,105,22
2010,8,7,8,90,23
2010,8,7,9,108,24
2010,8,7,10,105,26
2010,8,7,11,106,27
2010,8,7,12,106,27
2010,8,7,13,107,28
2010,8,7,14,119,29
2010,8,7,15,108,28
2010,8,7,16,101,28
2010,8,7,17,91,27
2010,8,7,18,38,27
2010,8,7,19,39,26
2010,8,7,20,42,25
2010,8,7,21,39,25
2010,8,7,22,38,23
2010,8,7,23,38,22
2010,8,8,0,45,22
2010,8,8,1,40,20
2010,8,8,2,44,21
2010,8,8,3,44,21
